Date,Open,High,Low,Close,Adj Close,Volume
2020-04-27,166.500000,170.139999,166.220001,169.509995,169.509995,3222000
2020-04-28,169.820007,170.639999,163.570007,165.330002,165.330002,3066600
2020-04-29,163.259995,166.589996,162.800003,164.970001,164.970001,2684800
2020-04-30,163.899994,166.050003,162.750000,163.460007,163.460007,3545700
2020-05-01,162.350006,162.630005,159.750000,160.770004,160.770004,2125000
2020-05-04,161.119995,161.220001,159.100006,161.119995,161.119995,1653600
2020-05-05,162.880005,166.160004,162.240005,164.449997,164.449997,1501000
2020-05-06,164.570007,167.080002,163.740005,163.979996,163.979996,2181500
2020-05-07,158.710007,165.059998,157.279999,163.479996,163.479996,7374000
2020-05-08,164.059998,164.750000,161.100006,161.429993,161.429993,9313500
2020-05-11,159.800003,162.490005,159.160004,161.710007,161.710007,6314700
2020-05-12,162.320007,163.899994,160.270004,160.270004,160.270004,3225800
2020-05-13,160.009995,162.880005,157.119995,159.889999,159.889999,4117300
2020-05-14,158.110001,161.800003,157.600006,161.660004,161.660004,2590200
2020-05-15,159.559998,163.940002,159.410004,163.850006,163.850006,5586100
2020-05-18,165.289993,166.869995,162.259995,163.080002,163.080002,1887753
